img_path,xmin,ymin,xmax,ymax,score,img_name,tile_index,tile_xmin,tile_ymin,tile_xmax,tile_ymax,x,y,Xmin,Ymin,Xmax,Ymax,X,Y,lon,lat,is_banana
Flora Pluas RGB_9_3800_11578_7800_15578.png,3146.762451171875,1824.671875,3531.2294921875,2132.181884765625,0.3344049751758575,Flora Pluas RGB,9,3800,11578,7800,15578,3338.9959716796875,1978.4268798828125,6946.762451171875,13402.671875,7331.2294921875,13710.181884765623,7138.995971679688,13556.426879882812,-79.54151065566795,-2.2300253953936737,False
Flora Pluas RGB_9_3800_11578_7800_15578.png,2295.370849609375,3138.890869140625,2566.42822265625,3385.702880859375,0.3050215244293213,Flora Pluas RGB,9,3800,11578,7800,15578,2430.8995361328125,3262.296875,6095.370849609375,14716.890869140623,6366.42822265625,14963.702880859377,6230.8995361328125,14840.296875,-79.54155267961349,-2.230095357984433,False
Flora Pluas RGB_9_3800_11578_7800_15578.png,432.8303527832031,1945.6422119140625,660.44091796875,2182.16650390625,0.2794722020626068,Flora Pluas RGB,9,3800,11578,7800,15578,546.6356353759767,2063.904357910156,4232.830352783203,13523.642211914062,4460.44091796875,13760.16650390625,4346.6356353759775,13641.904357910156,-79.54163987762506,-2.2300300533620327,False
Flora Pluas RGB_9_3800_11578_7800_15578.png,206.3754119873047,1300.8319091796875,405.3733520507813,1492.20361328125,0.2450514137744904,Flora Pluas RGB,9,3800,11578,7800,15578,305.8743820190429,1396.5177612304688,4006.375411987305,12878.831909179688,4205.373352050781,13070.20361328125,4105.874382019043,12974.517761230469,-79.5416510193248,-2.229993685119516,False
Flora Pluas RGB_9_3800_11578_7800_15578.png,3562.11474609375,1741.7144775390625,3786.13134765625,1979.742431640625,0.2208517789840698,Flora Pluas RGB,9,3800,11578,7800,15578,3674.123046875,1860.728454589844,7362.11474609375,13319.714477539062,7586.13134765625,13557.742431640623,7474.123046875,13438.728454589844,-79.54149514700457,-2.2300189815925933,False
Flora Pluas RGB_9_3800_11578_7800_15578.png,724.345947265625,2702.59765625,972.5504150390624,2931.422119140625,0.2203497886657714,Flora Pluas RGB,9,3800,11578,7800,15578,848.4481811523438,2817.0098876953125,4524.345947265625,14280.59765625,4772.550415039063,14509.422119140623,4648.448181152344,14395.009887695312,-79.54162591065696,-2.2300710927306446,False
Flora Pluas RGB_9_3800_11578_7800_15578.png,3583.29443359375,1278.741943359375,3840.097412109375,1545.0826416015625,0.2202717065811156,Flora Pluas RGB,9,3800,11578,7800,15578,3711.6959228515625,1411.9122924804688,7383.29443359375,12856.741943359377,7640.097412109375,13123.082641601562,7511.695922851562,12989.912292480469,-79.54149340824596,-2.229994524021659,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,923.986328125,382.4842529296875,1173.7315673828125,651.4978637695312,0.7173949480056763,Flora Pluas RGB,17,11400,7600,15400,11600,1048.8589477539062,516.9910583496094,12323.986328125,7982.484252929687,12573.731567382812,8251.497863769531,12448.858947753906,8116.991058349609,-79.54126493133329,-2.229728981407995,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,245.7641906738281,3046.27685546875,590.1529541015625,3415.483642578125,0.7162726521492004,Flora Pluas RGB,17,11400,7600,15400,11600,417.9585723876953,3230.880249023437,11645.764190673828,10646.27685546875,11990.152954101562,11015.483642578123,11817.958572387695,10830.880249023438,-79.54129412748688,-2.22987687077338,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,955.1608276367188,1048.105712890625,1196.0509033203125,1285.1689453125,0.5460003018379211,Flora Pluas RGB,17,11400,7600,15400,11600,1075.6058654785156,1166.6373291015625,12355.16082763672,8648.105712890625,12596.050903320312,8885.1689453125,12475.605865478516,8766.637329101562,-79.54126369356715,-2.229764382917768,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,419.6743774414063,1675.23828125,685.4421997070312,1955.9615478515625,0.5436131954193115,Flora Pluas RGB,17,11400,7600,15400,11600,552.5582885742189,1815.5999145507808,11819.674377441406,9275.23828125,12085.442199707031,9555.961547851562,11952.55828857422,9415.59991455078,-79.54128789862074,-2.2297997471711244,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,34.43484878540039,994.1766967773438,331.43878173828125,1339.110107421875,0.4863096177577973,Flora Pluas RGB,17,11400,7600,15400,11600,182.9368152618408,1166.6434020996096,11434.4348487854,8594.176696777344,11731.43878173828,8939.110107421875,11582.93681526184,8766.64340209961,-79.54130500358012,-2.229764383248707,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,55.93366622924805,2713.8955078125,322.97381591796875,2994.863037109375,0.4832509160041809,Flora Pluas RGB,17,11400,7600,15400,11600,189.4537410736084,2854.379272460937,11455.933666229248,10313.8955078125,11722.973815917969,10594.863037109377,11589.453741073608,10454.379272460938,-79.5413047019966,-2.229856353911201,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,509.36279296875,3404.196044921875,828.9573364257812,3743.75830078125,0.4817794263362885,Flora Pluas RGB,17,11400,7600,15400,11600,669.1600646972656,3573.9771728515625,11909.36279296875,11004.196044921877,12228.95733642578,11343.75830078125,12069.160064697266,11173.977172851562,-79.54128250264459,-2.22989556733126,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,628.11328125,2603.16455078125,996.509033203125,2989.0478515625,0.4719434380531311,Flora Pluas RGB,17,11400,7600,15400,11600,812.3111572265625,2796.106201171875,12028.11328125,10203.16455078125,12396.509033203123,10589.0478515625,12212.311157226562,10396.106201171877,-79.54127587804673,-2.2298531784066307,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1586.892578125,898.1600952148438,1812.1754150390625,1127.3094482421875,0.4655554890632629,Flora Pluas RGB,17,11400,7600,15400,11600,1699.5339965820312,1012.7347717285156,12986.892578125,8498.160095214844,13212.175415039062,8727.309448242188,13099.533996582031,8612.734771728516,-79.54123482006786,-2.2297559962262192,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1657.103271484375,84.45389556884766,1929.422119140625,366.5907287597656,0.4599361419677734,Flora Pluas RGB,17,11400,7600,15400,11600,1793.2626953125,225.52231216430664,13057.103271484377,7684.453895568848,13329.422119140623,7966.590728759766,13193.2626953125,7825.522312164307,-79.5412304825883,-2.2297130982510662,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,3627.3984375,9.920886993408203,3989.5361328125,485.4508056640625,0.4486758410930633,Flora Pluas RGB,17,11400,7600,15400,11600,3808.46728515625,247.68584632873527,15027.3984375,7609.920886993408,15389.5361328125,8085.4508056640625,15208.46728515625,7847.685846328735,-79.54113722503922,-2.229714306019981,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,496.7054748535156,2106.476806640625,862.772216796875,2486.978759765625,0.4474282264709473,Flora Pluas RGB,17,11400,7600,15400,11600,679.7388458251952,2296.727783203125,11896.705474853516,9706.476806640623,12262.772216796877,10086.978759765623,12079.738845825195,9896.727783203123,-79.54128201309074,-2.2298259655205723,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,666.51513671875,3079.095947265625,1033.9205322265625,3401.35986328125,0.4474228024482727,Flora Pluas RGB,17,11400,7600,15400,11600,850.2178344726561,3240.227905273437,12066.51513671875,10679.095947265623,12433.920532226562,11001.35986328125,12250.217834472656,10840.227905273438,-79.54127412384081,-2.22987738016004,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1959.2080078125,2845.909423828125,2166.3095703125,3048.22265625,0.4365488588809967,Flora Pluas RGB,17,11400,7600,15400,11600,2062.7587890625,2947.0660400390625,13359.2080078125,10445.909423828123,13566.3095703125,10648.22265625,13462.7587890625,10547.066040039062,-79.54121801112743,-2.2298614047391,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1264.6837158203125,1806.52392578125,1555.5501708984375,2111.60205078125,0.4167871475219727,Flora Pluas RGB,17,11400,7600,15400,11600,1410.116943359375,1959.06298828125,12664.683715820312,9406.52392578125,12955.550170898438,9711.60205078125,12810.116943359377,9559.06298828125,-79.54124821341023,-2.2298075649785,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1010.2750244140624,728.1082763671875,1411.8572998046875,1137.5574951171875,0.4164673984050751,Flora Pluas RGB,17,11400,7600,15400,11600,1211.066162109375,932.8328857421876,12410.275024414062,8328.108276367188,12811.857299804688,8737.557495117188,12611.066162109377,8532.832885742188,-79.54125742487597,-2.2297516420914767,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,2704.491455078125,1341.6514892578125,3520.14892578125,2118.170166015625,0.4087521433830261,Flora Pluas RGB,17,11400,7600,15400,11600,3112.3201904296875,1729.9108276367188,14104.491455078123,8941.651489257812,14920.14892578125,9718.170166015623,14512.320190429688,9329.91082763672,-79.54116944061286,-2.229795077671453,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,2772.88818359375,1065.39013671875,3030.1455078125,1314.600830078125,0.4029693901538849,Flora Pluas RGB,17,11400,7600,15400,11600,2901.516845703125,1189.9954833984375,14172.88818359375,8665.39013671875,14430.1455078125,8914.600830078125,14301.516845703123,8789.995483398438,-79.54117919595153,-2.2297656557857346,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,2776.28955078125,290.4036865234375,3062.762451171875,584.4540405273438,0.3822229504585266,Flora Pluas RGB,17,11400,7600,15400,11600,2919.5260009765625,437.4288635253906,14176.28955078125,7890.403686523437,14462.762451171877,8184.454040527344,14319.526000976562,8037.428863525391,-79.54117836254251,-2.229724645784219,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,371.8462829589844,1235.0908203125,695.3787841796875,1562.5653076171875,0.3758094012737274,Flora Pluas RGB,17,11400,7600,15400,11600,533.6125335693358,1398.8280639648438,11771.846282958984,8835.0908203125,12095.378784179688,9162.565307617188,11933.612533569336,8998.828063964844,-79.54128877537275,-2.2297770358074094,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,976.8242797851562,1801.838623046875,1209.5745849609375,2029.446044921875,0.3645044863224029,Flora Pluas RGB,17,11400,7600,15400,11600,1093.1994323730466,1915.642333984375,12376.824279785156,9401.838623046877,12609.574584960938,9629.446044921877,12493.199432373049,9515.642333984377,-79.5412628793903,-2.2298051988343586,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,2869.0078125,11.683963775634766,3155.477783203125,264.63140869140625,0.3643827736377716,Flora Pluas RGB,17,11400,7600,15400,11600,3012.2427978515625,138.1576862335205,14269.0078125,7611.683963775635,14555.477783203123,7864.631408691406,14412.242797851562,7738.15768623352,-79.54117407189071,-2.229708337445382,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,2891.528076171875,584.680419921875,3150.626708984375,809.07421875,0.360964834690094,Flora Pluas RGB,17,11400,7600,15400,11600,3021.077392578125,696.8773193359375,14291.528076171877,8184.680419921875,14550.626708984377,8409.07421875,14421.077392578123,8296.877319335938,-79.54117366305248,-2.229738784042926,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,177.99903869628906,316.8059997558594,424.9169921875,561.6182250976561,0.3491612076759338,Flora Pluas RGB,17,11400,7600,15400,11600,301.4580154418945,439.21211242675776,11577.999038696287,7916.805999755859,11824.9169921875,8161.618225097656,11701.458015441896,8039.212112426758,-79.54129951877889,-2.2297247429597222,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1453.89697265625,604.22265625,1701.42724609375,834.1619262695312,0.3448430299758911,Flora Pluas RGB,17,11400,7600,15400,11600,1577.662109375,719.1922912597656,12853.89697265625,8204.22265625,13101.42724609375,8434.161926269531,12977.662109375,8319.192291259766,-79.54124045992873,-2.2297400000642167,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1234.46044921875,3002.187744140625,1484.8839111328125,3239.115966796875,0.3441303968429565,Flora Pluas RGB,17,11400,7600,15400,11600,1359.6721801757812,3120.65185546875,12634.46044921875,10602.187744140623,12884.883911132812,10839.115966796877,12759.67218017578,10720.65185546875,-79.5412505478407,-2.2298708640405973,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1782.0390625,2268.832763671875,2292.420654296875,2748.5654296875,0.3429107666015625,Flora Pluas RGB,17,11400,7600,15400,11600,2037.2298583984373,2508.6990966796875,13182.0390625,9868.832763671877,13692.420654296877,10348.5654296875,13437.229858398438,10108.699096679688,-79.54121919252881,-2.2298375165828404,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,3592.44189453125,699.2819213867188,3875.062744140625,951.9457397460938,0.3428244590759277,Flora Pluas RGB,17,11400,7600,15400,11600,3733.7523193359375,825.6138305664062,14992.44189453125,8299.281921386719,15275.062744140623,8551.945739746094,15133.752319335938,8425.613830566406,-79.54114068262095,-2.2297457993481244,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,2395.25732421875,140.29058837890622,2665.975830078125,383.5882568359375,0.3392050564289093,Flora Pluas RGB,17,11400,7600,15400,11600,2530.616577148437,261.93942260742193,13795.25732421875,7740.290588378906,14065.975830078123,7983.5882568359375,13930.616577148438,7861.939422607422,-79.54119636008969,-2.229715082747475,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,2442.341796875,2064.018310546875,2682.705322265625,2318.27978515625,0.3307761549949646,Flora Pluas RGB,17,11400,7600,15400,11600,2562.5235595703125,2191.1490478515625,13842.341796875,9664.018310546877,14082.705322265623,9918.27978515625,13962.523559570312,9791.149047851562,-79.54119488353143,-2.2298202121640163,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1737.00830078125,1404.631591796875,1958.8837890625,1620.791015625,0.3233357667922973,Flora Pluas RGB,17,11400,7600,15400,11600,1847.946044921875,1512.7113037109375,13137.00830078125,9004.631591796875,13358.8837890625,9220.791015625,13247.946044921877,9112.711303710938,-79.54122795200892,-2.2297832417056127,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,2136.34375,489.6277160644531,2779.914306640625,1056.2176513671875,0.3208536803722381,Flora Pluas RGB,17,11400,7600,15400,11600,2458.1290283203125,772.9226837158203,13536.34375,8089.627716064453,14179.914306640623,8656.217651367188,13858.129028320312,8372.92268371582,-79.54119971459332,-2.2297429280222443,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1512.512451171875,168.27615356445312,1707.4573974609375,382.2349853515625,0.3179002106189728,Flora Pluas RGB,17,11400,7600,15400,11600,1609.9849243164062,275.2555694580078,12912.512451171877,7768.276153564453,13107.457397460938,7982.234985351562,13009.984924316406,7875.255569458008,-79.541238964127,-2.229715808391143,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,3123.806396484375,1043.7161865234375,3322.162109375,1239.759521484375,0.3090900778770447,Flora Pluas RGB,17,11400,7600,15400,11600,3222.9842529296875,1141.7378540039062,14523.806396484377,8643.716186523438,14722.162109375,8839.759521484375,14622.984252929688,8741.737854003906,-79.54116431941607,-2.229763026057811,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1901.086669921875,144.60398864746094,2135.380859375,407.5314331054688,0.3040711283683777,Flora Pluas RGB,17,11400,7600,15400,11600,2018.2337646484373,276.06771087646484,13301.086669921877,7744.603988647461,13535.380859375,8007.531433105469,13418.233764648438,7876.067710876465,-79.54122007161034,-2.229715852647585,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1773.9766845703125,1142.329345703125,2026.7833251953125,1381.2423095703125,0.3037281036376953,Flora Pluas RGB,17,11400,7600,15400,11600,1900.3800048828125,1261.7858276367188,13173.976684570312,8742.329345703125,13426.783325195312,8981.242309570312,13300.380004882812,8861.785827636719,-79.54122552552448,-2.2297695678940426,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1346.307373046875,3590.9873046875,1571.1043701171875,3849.47119140625,0.2960299253463745,Flora Pluas RGB,17,11400,7600,15400,11600,1458.7058715820312,3720.229248046875,12746.307373046877,11190.9873046875,12971.104370117188,11449.47119140625,12858.705871582031,11320.229248046877,-79.54124596486218,-2.229903537121132,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,3088.1640625,257.2257080078125,3262.986083984375,422.7927856445313,0.2926188707351685,Flora Pluas RGB,17,11400,7600,15400,11600,3175.5750732421875,340.0092468261719,14488.1640625,7857.225708007812,14662.986083984377,8022.792785644531,14575.575073242188,7940.009246826172,-79.54116651336895,-2.229719337046729,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,2108.3837890625,1095.0596923828125,2599.20166015625,1541.06005859375,0.288271963596344,Flora Pluas RGB,17,11400,7600,15400,11600,2353.792724609375,1318.0598754882812,13508.3837890625,8695.059692382812,13999.20166015625,9141.06005859375,13753.792724609377,8918.059875488281,-79.54120454296064,-2.2297726344647977,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1537.6571044921875,3022.11572265625,1813.9775390625,3287.152099609375,0.2816143035888672,Flora Pluas RGB,17,11400,7600,15400,11600,1675.8173217773438,3154.6339111328125,12937.657104492188,10622.11572265625,13213.9775390625,10887.152099609377,13075.817321777344,10754.633911132812,-79.54123591760356,-2.229872715842308,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,2069.752197265625,1849.740234375,2274.937255859375,2038.0181884765625,0.2735853791236877,Flora Pluas RGB,17,11400,7600,15400,11600,2172.3447265625,1943.8792114257808,13469.752197265623,9449.740234375,13674.937255859377,9638.018188476562,13572.3447265625,9543.87921142578,-79.54121293982301,-2.229806737561105,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,3301.759033203125,739.9281005859375,3540.8779296875,987.6793823242188,0.2633777856826782,Flora Pluas RGB,17,11400,7600,15400,11600,3421.3184814453125,863.8037414550781,14701.759033203123,8339.928100585938,14940.8779296875,8587.679382324219,14821.318481445312,8463.803741455078,-79.54115514111025,-2.229747880450664,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,3347.397705078125,1568.0894775390625,3545.173828125,1759.4683837890625,0.262520045042038,Flora Pluas RGB,17,11400,7600,15400,11600,3446.2857666015625,1663.7789306640625,14747.397705078123,9168.089477539062,14945.173828125,9359.468383789062,14846.285766601562,9263.778930664062,-79.54115398570009,-2.2297914739118343,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,2530.010986328125,370.7845764160156,2724.313232421875,563.4047241210938,0.2569746971130371,Flora Pluas RGB,17,11400,7600,15400,11600,2627.162109375,467.0946502685547,13930.010986328123,7970.784576416016,14124.313232421877,8163.404724121094,14027.162109375,8067.094650268555,-79.54119189225563,-2.2297262623772585,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1238.9495849609375,2160.341796875,1712.770263671875,2654.362548828125,0.2553806006908417,Flora Pluas RGB,17,11400,7600,15400,11600,1475.8599243164062,2407.3521728515625,12638.949584960938,9760.341796875,13112.770263671877,10254.362548828123,12875.859924316406,10007.352172851562,-79.5412451710247,-2.2298319938325752,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1538.3251953125,1813.591552734375,1794.134521484375,2061.180908203125,0.2518495917320251,Flora Pluas RGB,17,11400,7600,15400,11600,1666.2298583984375,1937.38623046875,12938.3251953125,9413.591552734377,13194.134521484377,9661.180908203123,13066.229858398438,9537.38623046875,-79.54123636128223,-2.22980638373574,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,366.7100830078125,3443.21142578125,570.5947265625,3672.280029296875,0.2496945559978485,Flora Pluas RGB,17,11400,7600,15400,11600,468.65240478515625,3557.7457275390625,11766.710083007812,11043.21142578125,11970.5947265625,11272.280029296877,11868.652404785156,11157.745727539062,-79.54129178153025,-2.2298946828227257,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1545.83203125,373.2205505371094,1717.337158203125,535.8004150390625,0.2489365339279175,Flora Pluas RGB,17,11400,7600,15400,11600,1631.5845947265625,454.51048278808594,12945.83203125,7973.220550537109,13117.337158203123,8135.8004150390625,13031.584594726562,8054.510482788086,-79.54123796455984,-2.2297255766217203,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,2857.872314453125,842.6837158203125,3094.8427734375,1048.2388916015625,0.2484164834022522,Flora Pluas RGB,17,11400,7600,15400,11600,2976.3575439453125,945.4613037109374,14257.872314453123,8442.683715820312,14494.8427734375,8648.238891601562,14376.357543945312,8545.461303710938,-79.54117573255128,-2.22975233025838,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,3318.93603515625,1265.46484375,3541.743408203125,1508.72119140625,0.2456874251365661,Flora Pluas RGB,17,11400,7600,15400,11600,3430.3397216796875,1387.093017578125,14718.93603515625,8865.46484375,14941.743408203123,9108.72119140625,14830.339721679688,8987.093017578125,-79.54115472363465,-2.229776396323465,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,3328.574462890625,1798.4296875,3571.478271484375,2031.232177734375,0.2411700487136841,Flora Pluas RGB,17,11400,7600,15400,11600,3450.0263671875,1914.8309326171875,14728.574462890623,9398.4296875,14971.478271484377,9631.232177734377,14850.0263671875,9514.830932617188,-79.54115381259648,-2.2298051546182447,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,3823.08154296875,378.7254638671875,3999.576171875,605.5845336914062,0.2410675585269928,Flora Pluas RGB,17,11400,7600,15400,11600,3911.328857421875,492.1549987792969,15223.08154296875,7978.7254638671875,15399.576171875,8205.584533691406,15311.328857421877,8092.154998779297,-79.54113246491801,-2.229727628003773,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1657.70458984375,2773.918212890625,1904.3590087890625,3011.9072265625,0.2394461929798126,Flora Pluas RGB,17,11400,7600,15400,11600,1781.0317993164062,2892.9127197265625,13057.70458984375,10373.918212890623,13304.359008789062,10611.9072265625,13181.031799316406,10492.912719726562,-79.54123104859703,-2.2298584537342463,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1130.734130859375,2696.02880859375,1397.2205810546875,2960.347900390625,0.2347390651702881,Flora Pluas RGB,17,11400,7600,15400,11600,1263.9773559570312,2828.1883544921875,12530.734130859377,10296.02880859375,12797.220581054688,10560.347900390623,12663.977355957031,10428.188354492188,-79.54125497630659,-2.2298549266759817,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,3070.109130859375,1945.3853759765625,3283.779296875,2114.91650390625,0.2343112528324127,Flora Pluas RGB,17,11400,7600,15400,11600,3176.9442138671875,2030.1509399414065,14470.109130859377,9545.385375976562,14683.779296875,9714.91650390625,14576.944213867188,9630.150939941406,-79.5411664500093,-2.2298114388109656,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,2503.765869140625,1090.20068359375,2700.979248046875,1280.6824951171875,0.2337111234664917,Flora Pluas RGB,17,11400,7600,15400,11600,2602.37255859375,1185.4415893554688,13903.765869140623,8690.20068359375,14100.979248046877,8880.682495117188,14002.37255859375,8785.441589355469,-79.54119303944077,-2.2297654076280344,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,2199.124755859375,2176.911376953125,2393.13818359375,2359.03466796875,0.2336437106132508,Flora Pluas RGB,17,11400,7600,15400,11600,2296.1314697265625,2267.973022460937,13599.124755859377,9776.911376953123,13793.13818359375,9959.03466796875,13696.131469726562,9867.973022460938,-79.54120721134842,-2.229824398572544,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1880.9456787109373,948.2330322265624,2139.218505859375,1189.826904296875,0.2317390441894531,Flora Pluas RGB,17,11400,7600,15400,11600,2010.082092285156,1069.0299682617188,13280.945678710938,8548.233032226562,13539.218505859377,8789.826904296875,13410.082092285156,8669.029968261719,-79.541220448845,-2.22975906394944,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,3074.159912109375,858.9732055664062,3229.405517578125,1006.8384399414062,0.2291649580001831,Flora Pluas RGB,17,11400,7600,15400,11600,3151.78271484375,932.9058227539062,14474.159912109377,8458.973205566406,14629.405517578123,8606.838439941406,14551.78271484375,8532.905822753906,-79.54116761440706,-2.2297516460660707,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,3408.61474609375,298.91461181640625,3703.730712890625,600.362060546875,0.2248371839523315,Flora Pluas RGB,17,11400,7600,15400,11600,3556.1727294921875,449.6383361816406,14808.61474609375,7898.914611816406,15103.730712890623,8200.362060546875,14956.172729492188,8049.638336181641,-79.54114890046516,-2.2297253111213187,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1736.909423828125,673.5550537109375,1894.363525390625,823.188720703125,0.2248148620128632,Flora Pluas RGB,17,11400,7600,15400,11600,1815.636474609375,748.3718872070312,13136.909423828123,8273.555053710938,13294.363525390623,8423.188720703125,13215.636474609377,8348.371887207031,-79.54122944719774,-2.2297415901630098,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1711.983642578125,7.76540470123291,1919.66796875,126.18743133544922,0.2246263921260832,Flora Pluas RGB,17,11400,7600,15400,11600,1815.8258056640625,66.97641801834106,13111.983642578123,7607.765404701233,13319.66796875,7726.187431335449,13215.825805664062,7666.976418018341,-79.54122943843606,-2.229704458527768,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,2591.85888671875,862.8915405273438,2797.542724609375,1052.2100830078125,0.2214002013206482,Flora Pluas RGB,17,11400,7600,15400,11600,2694.7008056640625,957.550811767578,13991.85888671875,8462.891540527344,14197.542724609377,8652.210083007812,14094.700805664062,8557.550811767578,-79.54118876676985,-2.2297529890581864,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,3166.606689453125,523.2103271484375,3356.54345703125,726.2363891601562,0.2201438546180725,Flora Pluas RGB,17,11400,7600,15400,11600,3261.5750732421875,624.7233581542969,14566.606689453123,8123.210327148437,14756.54345703125,8326.236389160156,14661.575073242188,8224.723358154297,-79.54116253355011,-2.229734852119852,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,58.07612228393555,1283.5040283203125,302.943359375,1517.2088623046875,0.2180521190166473,Flora Pluas RGB,17,11400,7600,15400,11600,180.50974082946772,1400.3564453125,11458.076122283936,8883.504028320312,11702.943359375,9117.208862304688,11580.509740829468,9000.3564453125,-79.54130511589777,-2.229777119094283,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,115.16646575927734,1788.9990234375,313.94512939453125,1990.7506103515625,0.2175092995166778,Flora Pluas RGB,17,11400,7600,15400,11600,214.5557975769043,1889.8748168945312,11515.166465759276,9388.9990234375,11713.945129394531,9590.750610351562,11614.555797576904,9489.874816894531,-79.54130354034966,-2.229803794671741,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,573.6613159179688,2872.385009765625,766.3082885742188,3083.326904296875,0.2171993851661682,Flora Pluas RGB,17,11400,7600,15400,11600,669.9848022460938,2977.85595703125,11973.661315917969,10472.385009765623,12166.30828857422,10683.326904296877,12069.984802246094,10577.85595703125,-79.54128246447826,-2.2298630825899504,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1101.09033203125,2994.35791015625,1259.268798828125,3141.01708984375,0.2168726921081543,Flora Pluas RGB,17,11400,7600,15400,11600,1180.1795654296875,3067.6875,12501.09033203125,10594.35791015625,12659.268798828123,10741.01708984375,12580.179565429688,10667.6875,-79.54125885421385,-2.22986797782662,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,1571.779296875,2091.816650390625,1811.5880126953125,2332.238525390625,0.2164387702941894,Flora Pluas RGB,17,11400,7600,15400,11600,1691.6836547851562,2212.027587890625,12971.779296875,9691.816650390623,13211.588012695312,9932.238525390623,13091.683654785156,9812.027587890623,-79.54123518335784,-2.229821349909081,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,2419.419677734375,1562.556640625,2660.75048828125,1808.2725830078125,0.2103245258331298,Flora Pluas RGB,17,11400,7600,15400,11600,2540.0850830078125,1685.4146118164062,13819.419677734377,9162.556640625,14060.75048828125,9408.272583007812,13940.085083007812,9285.414611816406,-79.54119592191599,-2.2297926529161822,False
Flora Pluas RGB_17_11400_7600_15400_11600.png,873.81494140625,687.841552734375,1081.8365478515625,985.9515991210938,0.2067072391510008,Flora Pluas RGB,17,11400,7600,15400,11600,977.825744628906,836.8965759277344,12273.81494140625,8287.841552734375,12481.836547851562,8585.951599121094,12377.825744628906,8436.896575927734,-79.54126821853423,-2.2297464141845955,False
