,name,group,lat,lon,diameter,updated_diameter,height,year,plot_id,site,x,y,AGB,carbon,Xmin,Ymin,Xmax,Ymax,score,label
3418,Cacao,cacao,-1.19823466,-79.59093505,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,8344.2398609691,3426.5761260551726,5.444228267440376,2.1232490243017463,8615,1383,8802,1506,0,TreeLabel.NOT_BANANA
3419,Guaba,fruit,-1.19815028,-79.59103571,13.400814871400001,13.400814871400001,0.0,2016.0,P3,Carlos Vera Guevara RGB,7319.9897163133455,2640.448448404431,73.38822571050873,28.62140802709841,7283,643,7456,871,0,TreeLabel.NOT_BANANA
3420,Musacea,banana,-1.19842746,-79.59134463,16.3929208047,16.3929208047,0.0,2016.0,P3,Carlos Vera Guevara RGB,4176.622393858066,5222.800542396331,11.596829192800381,4.522763385192149,1894,3982,2551,4262,1,TreeLabel.BANANA
3421,Cacao,cacao,-1.19844429,-79.59136621,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,3957.038466470464,5379.5975181596295,5.444228267440376,2.1232490243017463,1302,3846,1802,4078,0,TreeLabel.NOT_BANANA
3422,Cacao,cacao,-1.19843878,-79.5912163,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,5482.424311775852,5328.263511239947,5.444228267440376,2.1232490243017463,4177,4073,4801,4551,0,TreeLabel.NOT_BANANA
3423,Musacea,banana,-1.19850586,-79.59120017,10.981665393399998,10.981665393399998,0.0,2016.0,P3,Carlos Vera Guevara RGB,5646.552613376779,5953.2154502864405,4.9402000441824585,1.9266780172311588,4525,5081,4729,5296,1,TreeLabel.BANANA
3424,Cacao,cacao,-1.19855545,-79.59110591,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,6605.680555275199,6415.221512559473,5.444228267440376,2.1232490243017463,5737,6626,5975,6721,0,TreeLabel.NOT_BANANA
3425,Cacao,cacao,-1.1985552,-79.59107452,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,6925.0846088185335,6412.892383388579,5.444228267440376,2.1232490243017463,6113,6578,6522,6734,0,TreeLabel.NOT_BANANA
3426,Guaba,fruit,-1.1985654,-79.59103345,7.957728545960001,7.957728545960001,0.0,2016.0,P3,Carlos Vera Guevara RGB,7342.9859941715185,6507.920853547343,18.53887080351884,7.230159613372345,6934,6522,7443,7001,0,TreeLabel.NOT_BANANA
3427,Melina,timber,-1.19858569,-79.59087981,5.411255411259999,5.411255411259999,0.0,2016.0,P3,Carlos Vera Guevara RGB,8906.325873136078,6696.952977031904,5.360221884902064,2.090486535111805,9711,6771,9872,6913,0,TreeLabel.NOT_BANANA
3428,Mango,fruit,-1.19855012,-79.59112536,4.77463712758,4.77463712758,0.0,2016.0,P3,Carlos Vera Guevara RGB,6407.770110965887,6365.5644786427465,4.81285279791103,1.8770125911853013,5682,6309,5916,6643,0,TreeLabel.NOT_BANANA
3429,Cacao,cacao,-1.1986086,-79.59145158,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,3088.3693343245204,6910.3943742225365,5.444228267440376,2.1232490243017463,517,6425,762,6643,1,TreeLabel.BANANA
3430,Guaba,fruit,-1.19864183,-79.5913427,8.59434682964,8.59434682964,0.0,2016.0,P3,Carlos Vera Guevara RGB,4196.260808077594,7219.982223573216,22.71548387355968,8.859038710688274,2508,6934,2705,7109,1,TreeLabel.BANANA
3431,Cacao,cacao,-1.19868487,-79.59130221,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,4608.260493754635,7620.965101577967,5.444228267440376,2.1232490243017463,3181,7832,3462,8085,0,TreeLabel.NOT_BANANA
3432,Cacao,cacao,-1.19875342,-79.59123903,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,5251.138738703427,8259.612320148979,5.444228267440376,2.1232490243017463,4668,8710,4882,8972,0,TreeLabel.NOT_BANANA
3433,Guaba,fruit,-1.19878003,-79.59117651,8.59434682964,8.59434682964,0.0,2016.0,P3,Carlos Vera Guevara RGB,5887.30125651953,8507.524829063444,22.71548387355968,8.859038710688274,5090,9082,5392,9300,0,TreeLabel.NOT_BANANA
3434,Guaba,fruit,-1.19878355,-79.59111024,8.91265597148,8.91265597148,0.0,2016.0,P3,Carlos Vera Guevara RGB,6561.621314895142,8540.318967784315,25.004539328747835,9.751770338211657,6128,9011,6433,9391,0,TreeLabel.NOT_BANANA
3435,Guaba,fruit,-1.1988502,-79.59099536,11.777438248,11.777438248,0.0,2016.0,P3,Carlos Vera Guevara RGB,7730.564853832633,9161.264804659026,52.188426933212774,20.353486503952986,8303,8738,8459,8880,0,TreeLabel.NOT_BANANA
3436,Guaba,fruit,-1.19866002,-79.59127414,13.687293099100001,13.687293099100001,0.0,2016.0,P3,Carlos Vera Guevara RGB,4893.882404734186,7389.449662023938,77.60297624389744,30.265160735120002,3437,7443,3714,7741,0,TreeLabel.NOT_BANANA
3437,Cacao,cacao,-1.19870972,-79.59145977,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,3005.033265505407,7852.480541134066,5.444228267440376,2.1232490243017463,1036,7892,1477,8188,0,TreeLabel.NOT_BANANA
3438,Guaba,fruit,-1.1981549999999999,-79.59128731,13.687293099100001,13.687293099100001,0.0,2016.0,P3,Carlos Vera Guevara RGB,4759.873121924795,2684.4224071464128,77.60297624389744,30.265160735120002,3337,1135,3593,1266,0,TreeLabel.NOT_BANANA
3439,Mango,fruit,-1.19809132,-79.59127222,3.5014005602199996,3.5014005602199996,0.0,2016.0,P3,Carlos Vera Guevara RGB,4913.4190655758475,2091.146624819505,2.122258803581749,0.8276809333968822,4212,77,4647,383,1,TreeLabel.BANANA
3440,Cacao,cacao,-1.1981872,-79.59118464,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,5804.575708401425,2984.414244314752,5.444228267440376,2.1232490243017463,5337,994,5557,1188,0,TreeLabel.NOT_BANANA
3441,Mango,fruit,-1.19825991,-79.59107433,3.8197097020599995,3.8197097020599995,0.0,2016.0,P3,Carlos Vera Guevara RGB,6927.017924299426,3661.818172282216,2.6703005459713407,1.0414172129288228,6672,1690,6869,1843,0,TreeLabel.NOT_BANANA
3442,Cacao,cacao,-1.19828196,-79.591073,4.50157105416,4.50157105416,170.0,2016.0,P3,Carlos Vera Guevara RGB,6940.551132087274,3867.247365127215,2.3753514258659734,0.9263870560877296,6682,1960,6804,2072,0,TreeLabel.NOT_BANANA
3443,Mango,fruit,-1.19837131,-79.59099924,7.321110262289999,7.321110262289999,0.0,2016.0,P3,Carlos Vera Guevara RGB,7691.084518348638,4699.678130686693,14.875896294772039,5.801599554961097,7904,2796,8101,2932,0,TreeLabel.NOT_BANANA
3444,Cacao,cacao,-1.19833685,-79.59091628,3.5014005602199996,3.5014005602199996,178.0,2016.0,P3,Carlos Vera Guevara RGB,8535.231071100787,4378.630965816134,1.4443275393868873,0.563287740360886,8959,2197,9126,2409,0,TreeLabel.NOT_BANANA
3445,Mango,fruit,-1.19829288,-79.59095386,4.90196078431,4.90196078431,0.0,2016.0,P3,Carlos Vera Guevara RGB,8152.841637036743,3968.983727295745,5.15912865301204,2.012060174674696,8624,1576,8744,1810,1,TreeLabel.BANANA
3446,Mango,fruit,-1.19832933,-79.59113208,5.09294626942,5.09294626942,0.0,2016.0,P3,Carlos Vera Guevara RGB,6339.391798236971,4308.570760365121,5.7068756448723645,2.2256815015002216,5373,2901,5558,3041,0,TreeLabel.NOT_BANANA
3447,Musacea,banana,-1.19822602,-79.59115539,13.687293099100001,13.687293099100001,0.0,2016.0,P3,Carlos Vera Guevara RGB,6102.2045254886025,3346.081421919305,7.897282487679796,3.0799401701951203,5737,1404,5949,1727,1,TreeLabel.BANANA
3448,Guaba,fruit,-1.19839349,-79.59128923,8.2760376878,8.2760376878,0.0,2016.0,P3,Carlos Vera Guevara RGB,4740.336461083133,4906.318470699232,20.56133427343182,8.01892036663841,2975,3395,3268,3622,0,TreeLabel.NOT_BANANA
3449,Cacao,cacao,-1.19839408,-79.59123779,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,5263.756165512063,4911.815215541463,5.444228267440376,2.1232490243017463,3939,3453,4221,3569,0,TreeLabel.NOT_BANANA
3450,Guaba,fruit,-1.19847448,-79.59130203,9.0718105424,9.0718105424,0.0,2016.0,P3,Carlos Vera Guevara RGB,4610.092055713059,5660.863156796643,26.200651191047967,10.218253964508712,3157,4617,3332,4804,1,TreeLabel.BANANA
3451,Cacao,cacao,-1.19848334,-79.59115863,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,6069.236410381563,5743.407494600496,5.444228267440376,2.1232490243017463,5368,4878,5646,5022,1,TreeLabel.BANANA
3452,Musacea,banana,-1.19850229,-79.59115092,16.5520753756,16.5520753756,0.0,2016.0,P3,Carlos Vera Guevara RGB,6147.68831388181,5919.955485730151,11.837963175228046,4.6168056383389375,5453,5400,5711,5705,1,TreeLabel.BANANA
3453,Cacao,cacao,-1.19847668,-79.59120108,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,5637.293050062188,5681.359493497188,5.444228267440376,2.1232490243017463,4413,4641,4756,5076,0,TreeLabel.NOT_BANANA
3454,Cacao,cacao,-1.19855117,-79.59106878,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,6983.491084443182,6375.346821159668,5.444228267440376,2.1232490243017463,6335,6098,6721,6528,0,TreeLabel.NOT_BANANA
3455,Cacao,cacao,-1.19858086,-79.59090615,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,8638.307307661898,6651.9542014569615,5.444228267440376,2.1232490243017463,8306,6114,8695,6392,0,TreeLabel.NOT_BANANA
3456,Musacea,banana,-1.19845977,-79.59108261,12.0957473899,12.0957473899,0.0,2016.0,P3,Carlos Vera Guevara RGB,6842.7660745011,5523.817196399698,6.069164704757945,2.3669742348555993,5981,4358,6076,4491,1,TreeLabel.BANANA
3457,Cacao,cacao,-1.19854683,-79.59138943,4.28241152505,4.28241152505,150.0,2016.0,P3,Carlos Vera Guevara RGB,3720.766974701306,6334.913138758187,2.151839942555319,0.8392175775965744,1795,5420,2024,5771,1,TreeLabel.BANANA
3458,Cacao,cacao,-1.19855115,-79.59139434,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,3670.806034934505,6375.1604908250865,5.444228267440376,2.1232490243017463,1611,5834,1875,6153,1,TreeLabel.BANANA
3459,Cacao,cacao,-1.19860989,-79.5914139,3.1830914183899996,3.1830914183899996,95.0,2016.0,P3,Carlos Vera Guevara RGB,3471.7763027456454,6922.412680742028,1.1959366508057299,0.4664152938142347,1711,6449,1928,6549,0,TreeLabel.NOT_BANANA
3460,Cacao,cacao,-1.19866164,-79.59126779,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,4958.495840168383,7404.542419050576,5.444228267440376,2.1232490243017463,3684,7562,3867,7783,0,TreeLabel.NOT_BANANA
3461,Guaba,fruit,-1.19868593,-79.59124458,7.1619556913699975,7.1619556913699975,0.0,2016.0,P3,Carlos Vera Guevara RGB,5194.665578559672,7630.840609261145,14.037297453317931,5.474546006793994,4450,7622,4765,7888,0,TreeLabel.NOT_BANANA
3462,Cacao,cacao,-1.19870389,-79.59113694,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,6289.939625504111,7798.165248875555,5.444228267440376,2.1232490243017463,5457,7862,5658,8009,0,TreeLabel.NOT_BANANA
3463,Guaba,fruit,-1.19872781,-79.59108852,4.45632798574,4.45632798574,0.0,2016.0,P3,Carlos Vera Guevara RGB,6782.6297904404955,8021.016327916016,4.011434166393143,1.5644593248933258,6766,8167,6908,8335,0,TreeLabel.NOT_BANANA
3464,Guaba,fruit,-1.19874231,-79.59108479,11.1408199643,11.1408199643,0.0,2016.0,P3,Carlos Vera Guevara RGB,6820.583824244271,8156.105819809162,45.06727426193378,17.576236962154173,6531,8426,6936,8831,0,TreeLabel.NOT_BANANA
3465,Guaba,fruit,-1.19852013,-79.59127335,6.68449197861,6.68449197861,0.0,2016.0,P3,Carlos Vera Guevara RGB,4901.920926646761,6086.162143341208,11.699858061834705,4.562944644115534,3444,5285,3632,5450,0,TreeLabel.NOT_BANANA
3466,Cacao,cacao,-1.19827454,-79.5913432,8.62617774382,8.62617774382,1.7,2016.0,P3,Carlos Vera Guevara RGB,4191.1731360029935,3798.118811344972,8.60968716317377,3.3577779936377707,1671,2506,2107,2842,0,TreeLabel.NOT_BANANA
3467,Cacao,cacao,-1.19827269,-79.59123177,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,5325.011737452213,3780.883255482023,5.444228267440376,2.1232490243017463,4360,1900,4657,2115,0,TreeLabel.NOT_BANANA
3468,Cacao,cacao,-1.19831379,-79.59117879,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,5864.101471761021,4163.792091123379,5.444228267440376,2.1232490243017463,4737,2863,4902,3034,0,TreeLabel.NOT_BANANA
3469,Cacao,cacao,-1.19835709,-79.59118173,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,5834.18595986982,4567.1972634652775,5.444228267440376,2.1232490243017463,4742,3147,5023,3404,0,TreeLabel.NOT_BANANA
3470,Guaba,fruit,-1.19840225,-79.59108819,9.23096511332,9.23096511332,0.0,2016.0,P3,Carlos Vera Guevara RGB,6785.987654079141,4987.931156836383,27.431677694471702,10.698354300843963,5714,3770,5976,4019,0,TreeLabel.NOT_BANANA
3471,Musacea,banana,-1.19841794,-79.59105331,8.05322128852,8.05322128852,0.0,2016.0,P3,Carlos Vera Guevara RGB,7140.903658766818,5134.107303580247,2.5517408891769247,0.9951789467790008,6620,3685,7016,3864,1,TreeLabel.BANANA
3472,Musacea,banana,-1.19837317,-79.59101508,12.5413801884,12.5413801884,0.0,2016.0,P3,Carlos Vera Guevara RGB,7529.907066585683,4717.006851715901,6.555364051637505,2.556591980138627,7928,2590,8017,2708,1,TreeLabel.BANANA
3473,Otra variedad,other,-1.1984552,-79.59100362,4.80646804176,4.80646804176,0.0,2016.0,P3,Carlos Vera Guevara RGB,7646.5165109346435,5481.240715161906,4.805065689389656,1.8739756188619656,7907,4709,8100,4900,0,TreeLabel.NOT_BANANA
3474,Guaba,fruit,-1.19847482,-79.59100049,5.411255411259999,5.411255411259999,0.0,2016.0,P3,Carlos Vera Guevara RGB,7678.365338162135,5664.030772467982,6.6974087843349634,2.611989425890636,7505,5118,7693,5247,0,TreeLabel.NOT_BANANA
3475,Musacea,banana,-1.19842367,-79.59097925,12.1912401324,12.1912401324,0.0,2016.0,P3,Carlos Vera Guevara RGB,7894.489648388623,5187.490944169987,6.171677887613423,2.4069543761692347,8429,3034,8832,3237,1,TreeLabel.BANANA
3476,Musacea,banana,-1.19827745,-79.59128081,14.6422205246,14.6422205246,0.0,2016.0,P3,Carlos Vera Guevara RGB,4826.0128590392105,3825.2298748890307,9.11725379239417,3.5557289790337263,2798,2407,2996,2682,1,TreeLabel.BANANA
3477,Musacea,banana,-1.19828441,-79.59088778,16.6475681182,16.6475681182,0.0,2016.0,P3,Carlos Vera Guevara RGB,8825.228380076063,3890.0728309986516,11.983907826278507,4.67372405224862,9495,1673,9939,1940,1,TreeLabel.BANANA
3478,Cacao,cacao,-1.19826393,-79.59102936,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,7384.603151892144,3699.270569344872,5.444228267440376,2.1232490243017463,7626,1587,7772,1735,0,TreeLabel.NOT_BANANA
3479,Variedad bifurcada,other,-1.19817608,-79.59115453,18.1784898971,18.1784898971,0.0,2016.0,P3,Carlos Vera Guevara RGB,6110.955321480053,2880.814578808679,92.46917787855813,36.06297937263767,5941,769,6171,885,0,TreeLabel.NOT_BANANA
3480,Musacea,banana,-1.19846908,-79.5913377,11.459129106199999,11.459129106199999,0.0,2016.0,P3,Carlos Vera Guevara RGB,4247.137528968208,5610.553966711985,5.408965225567181,2.1094964379712007,2133,4798,2277,5193,1,TreeLabel.BANANA
3481,Guaba,fruit,-1.19851188,-79.59136773,6.0478736949300025,6.0478736949300025,0.0,2016.0,P3,Carlos Vera Guevara RGB,3941.5719433463237,6009.300880714168,8.983201916971357,3.5034487476188283,1850,4972,2011,5155,0,TreeLabel.NOT_BANANA
3482,Guaba,fruit,-1.19854994,-79.5912739,4.9337916985,4.9337916985,0.0,2016.0,P3,Carlos Vera Guevara RGB,4896.324487249018,6363.887505639787,5.248042436523233,2.046736550244061,3518,5620,3660,5755,0,TreeLabel.NOT_BANANA
3483,Cacao,cacao,-1.19856467,-79.59123127,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,5330.099409526816,6501.119796371314,5.444228267440376,2.1232490243017463,4192,5771,4360,5987,1,TreeLabel.BANANA
3484,Cacao,cacao,-1.1985486,-79.59115884,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,6067.099588000333,6351.403373286948,5.444228267440376,2.1232490243017463,5122,6012,5304,6183,0,TreeLabel.NOT_BANANA
3485,Guaba,fruit,-1.19861172,-79.59108908,6.843646549530001,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,6776.931597664887,6939.461906270396,12.449708679826061,4.855386385132165,6217,7142,6568,7352,0,TreeLabel.NOT_BANANA
3486,Cacao,cacao,-1.19864307,-79.59106887,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,6982.575303463968,7231.534704259356,5.444228267440376,2.1232490243017463,6369,7468,6514,7604,0,TreeLabel.NOT_BANANA
3487,Guaba,fruit,-1.19868239,-79.59102518,10.217723453,10.217723453,0.0,2016.0,P3,Carlos Vera Guevara RGB,7427.136090447377,7597.860140207762,35.866990729484804,13.988126384499074,6927,8078,7145,8283,0,TreeLabel.NOT_BANANA
3488,Achotillo,fruit,-1.19865313,-79.59103871,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,7289.4636837211365,7325.258862084319,12.449708679826061,4.855386385132165,6681,7875,6781,7962,0,TreeLabel.NOT_BANANA
3489,Guaba,fruit,-1.19861579,-79.59122628,9.10364145658,9.10364145658,0.0,2016.0,P3,Carlos Vera Guevara RGB,5380.874376894961,6977.38012916847,26.44405077943207,10.31317980397851,4578,6935,4903,7159,0,TreeLabel.NOT_BANANA
3490,Musacea,banana,-1.19843731,-79.59132437,17.825311943,17.825311943,0.0,2016.0,P3,Carlos Vera Guevara RGB,4382.774866835688,5314.568231717498,13.862142540006113,5.4062355906023845,2303,4386,2621,4680,1,TreeLabel.BANANA
3491,Guaba,fruit,-1.19865314,-79.59143779,9.29462694169,9.29462694169,0.0,2016.0,P3,Carlos Vera Guevara RGB,3228.687330465929,7325.352027250575,27.933952017100612,10.894241286669235,1544,6907,1693,7008,0,TreeLabel.NOT_BANANA
3492,Musacea,banana,-1.19875296,-79.59142034,11.2044817927,11.2044817927,0.0,2016.0,P3,Carlos Vera Guevara RGB,3406.2470863322355,8255.32672247429,5.156152288970498,2.0108993926984944,1091,8119,1405,8496,1,TreeLabel.BANANA
3493,Otra variedad,other,-1.19873222,-79.59141156,5.79322638146,5.79322638146,0.0,2016.0,P3,Carlos Vera Guevara RGB,3495.586608205163,8062.102166483361,7.2773333826169715,2.8381600192206187,1644,8465,1802,8596,0,TreeLabel.NOT_BANANA
3494,Guaba,fruit,-1.19874869,-79.59136651,7.002801120449999,7.002801120449999,0.0,2016.0,P3,Carlos Vera Guevara RGB,3953.985863254624,8215.54519624074,13.228711109038427,5.159197332524986,2410,9485,2757,9645,0,TreeLabel.NOT_BANANA
3495,Guaba,fruit,-1.19875587,-79.59126191,8.65800865801,8.65800865801,0.0,2016.0,P3,Carlos Vera Guevara RGB,5018.326863950781,8282.437786020417,23.16240022957836,9.033336089535558,3902,8789,4010,8924,0,TreeLabel.NOT_BANANA
3496,Guaba,fruit,-1.19881204,-79.59121501,6.9073083779,6.9073083779,0.0,2016.0,P3,Carlos Vera Guevara RGB,5495.550505763027,8805.746528062567,12.757787156196851,4.9755369909167735,4581,9512,4950,9727,0,TreeLabel.NOT_BANANA
3497,Cacao,cacao,-1.19886015,-79.59118403,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,5810.782668355574,9253.964145646894,5.444228267440376,2.1232490243017463,4645,10327,5077,10667,0,TreeLabel.NOT_BANANA
3498,Mango,fruit,-1.19883771,-79.59107897,5.72956455309,5.72956455309,0.0,2016.0,P3,Carlos Vera Guevara RGB,6879.804327325662,9044.901511297208,7.78827124524284,3.037425785644708,6270,9537,6476,9674,1,TreeLabel.BANANA
3499,Guaba,fruit,-1.19871902,-79.59132137,9.390119684239998,9.390119684239998,0.0,2016.0,P3,Carlos Vera Guevara RGB,4413.300899283296,7939.124146278027,28.69800964196709,11.192223760367165,3044,8110,3254,8405,0,TreeLabel.NOT_BANANA
3500,Otra variedad,other,-1.19868626,-79.59148488,7.002801120449999,7.002801120449999,0.0,2016.0,P3,Carlos Vera Guevara RGB,2749.530373317392,7633.915059766226,11.092749222545281,4.326172196792658,340,7251,674,7495,0,TreeLabel.NOT_BANANA
3501,Naranja,citrus,-1.1981382,-79.59132599,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,4366.290809209867,2527.9049268839512,12.449708679826061,4.855386385132165,2781,1209,3267,1534,1,TreeLabel.BANANA
3502,Cacao,cacao,-1.19819033,-79.59124387,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,5201.890072870902,3013.5749415309333,5.444228267440376,2.1232490243017463,4252,1217,4433,1428,0,TreeLabel.NOT_BANANA
3503,Guaba,fruit,-1.19814438,-79.59119093,11.459129106199999,11.459129106199999,0.0,2016.0,P3,Carlos Vera Guevara RGB,5740.572793523636,2585.4809999800564,48.54676072887646,18.933236684261807,5405,334,5611,545,1,TreeLabel.BANANA
3504,Cacao,cacao,-1.19826997,-79.59118312,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,5820.042231525566,3755.5423301051123,5.444228267440376,2.1232490243017463,5066,1732,5503,2255,0,TreeLabel.NOT_BANANA
3505,Guaba,fruit,-1.19828676,-79.59113261,10.8225108225,10.8225108225,0.0,2016.0,P3,Carlos Vera Guevara RGB,6333.998865739567,3911.9666452013175,41.74706960188347,16.281357144734553,5937,1711,6166,1820,0,TreeLabel.NOT_BANANA
3506,Guaba,fruit,-1.19833514,-79.59110234,9.867583397,9.867583397,0.0,2016.0,P3,Carlos Vera Guevara RGB,6642.006533876283,4362.6997222890495,32.71271023275273,12.757956990773563,5658,2847,5910,3047,0,TreeLabel.NOT_BANANA
3507,Guaba,fruit,-1.19835204,-79.59106338,8.59434682964,8.59434682964,0.0,2016.0,P3,Carlos Vera Guevara RGB,7038.437943051314,4520.148854220282,22.71548387355968,8.859038710688274,6678,2940,6890,3120,0,TreeLabel.NOT_BANANA
3508,Guaba,fruit,-1.1984197,-79.5910248,12.0002546473,12.0002546473,0.0,2016.0,P3,Carlos Vera Guevara RGB,7431.002721264563,5150.504372942753,54.83562774460278,21.385894820395087,7129,4065,7293,4263,0,TreeLabel.NOT_BANANA
3509,Mango,fruit,-1.19838119,-79.59091553,5.72956455309,5.72956455309,0.0,2016.0,P3,Carlos Vera Guevara RGB,8542.86257921269,4791.725315508698,7.78827124524284,3.037425785644708,9015,3150,9119,3274,0,TreeLabel.NOT_BANANA
3510,Musacea,banana,-1.19840488,-79.59085726,7.957728545960001,7.957728545960001,0.0,2016.0,P3,Carlos Vera Guevara RGB,9135.779884250082,5012.43359571078,2.4877233424466945,0.9702121035542108,9224,3329,9402,3475,1,TreeLabel.BANANA
3511,Musacea,banana,-1.19825448,-79.59107911,16.5520753756,16.5520753756,0.0,2016.0,P3,Carlos Vera Guevara RGB,6878.37977916791,3611.2294866967204,11.837963175228046,4.6168056383389375,6367,1743,6542,2026,1,TreeLabel.BANANA
3512,Guaba,fruit,-1.19822873,-79.59092881,13.050674815399999,13.050674815399999,0.0,2016.0,P3,Carlos Vera Guevara RGB,8407.734008668349,3371.3291821299604,68.43385995856868,26.689205383841788,8887,1303,9077,1404,0,TreeLabel.NOT_BANANA
3513,Guaba,fruit,-1.19814997,-79.59107931,16.8703845174,16.8703845174,0.0,2016.0,P3,Carlos Vera Guevara RGB,6876.344710309149,2637.560328233931,134.77518937330862,52.562323855590364,6643,434,6909,639,1,TreeLabel.BANANA
3514,Cacao,cacao,-1.1984917,-79.59144369,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,3168.6527997831927,5821.293574064633,5.444228267440376,2.1232490243017463,638,4963,983,5203,0,TreeLabel.NOT_BANANA
3515,Guaba,fruit,-1.1984446000000002,-79.59136576,9.390119684239998,9.390119684239998,0.0,2016.0,P3,Carlos Vera Guevara RGB,3961.6173713665253,5382.485638330132,28.69800964196709,11.192223760367165,1153,4056,1605,4446,0,TreeLabel.NOT_BANANA
3516,Otra variedad,other,-1.19843142,-79.59124021,7.480264833210001,7.480264833210001,0.0,2016.0,P3,Carlos Vera Guevara RGB,5239.1318325958,5259.69394845731,12.844506806694085,5.009357654610693,4004,4335,4152,4503,0,TreeLabel.NOT_BANANA
3517,Guaba,fruit,-1.19852478,-79.59118912,7.798573975039999,7.798573975039999,0.0,2016.0,P3,Carlos Vera Guevara RGB,5758.990166485748,6129.483945915257,17.576002986566273,6.854641164760847,5023,5484,5326,5762,1,TreeLabel.BANANA
3518,Mango,fruit,-1.19855997,-79.5910825,4.77463712758,4.77463712758,0.0,2016.0,P3,Carlos Vera Guevara RGB,6843.885362380648,6457.332167963914,4.81285279791103,1.8770125911853013,6054,6817,6295,6967,0,TreeLabel.NOT_BANANA
3519,Guaba,fruit,-1.19856796,-79.59106613,8.59434682964,8.59434682964,0.0,2016.0,P3,Carlos Vera Guevara RGB,7010.455746496407,6531.771136255874,22.71548387355968,8.859038710688274,6437,6740,6610,6916,0,TreeLabel.NOT_BANANA
3520,Guaba,fruit,-1.198567,-79.59101462,9.867583397,9.867583397,0.0,2016.0,P3,Carlos Vera Guevara RGB,7534.587725004213,6522.827280239399,32.71271023275273,12.757956990773563,7163,6172,7767,6447,0,TreeLabel.NOT_BANANA
3521,Musacea,banana,-1.1985826000000002,-79.59092445,14.005602240899998,14.005602240899998,0.0,2016.0,P3,Carlos Vera Guevara RGB,8452.09850918201,6668.164940482819,8.293618678699097,3.234511284692648,8354,6552,8688,6711,1,TreeLabel.BANANA
3522,Musacea,banana,-1.19852403,-79.59121059,15.9154570919,15.9154570919,0.0,2016.0,P3,Carlos Vera Guevara RGB,5540.525526977694,6122.4965584025795,10.889199936445776,4.246787975213853,4347,5456,4669,5759,1,TreeLabel.BANANA
3523,Cacao,cacao,-1.19860812,-79.59144622,0.0,6.843646549530001,0.0,2016.0,P3,Carlos Vera Guevara RGB,3142.909179131983,6905.922446215334,5.444228267440376,2.1232490243017463,1070,6253,1339,6436,1,TreeLabel.BANANA
3524,Guaba,fruit,-1.19869503,-79.59137235,7.957728545960001,7.957728545960001,0.0,2016.0,P3,Carlos Vera Guevara RGB,3894.5618532728963,7715.620911071703,18.53887080351884,7.230159613372345,2066,7604,2201,7764,1,TreeLabel.BANANA
3525,Guaba,fruit,-1.19873052,-79.59131592,6.68449197861,6.68449197861,0.0,2016.0,P3,Carlos Vera Guevara RGB,4468.75652506997,8046.2640881246025,11.699858061834705,4.562944644115534,2886,8228,3107,8436,0,TreeLabel.NOT_BANANA
